"stableKey","tissueClass","tissueId","scopeStatus","legacySeedTags","reviewPriority","reviewBatchId","productionEligibility","reviewedCatalogVersion","preparedBy","preparedByType","preparedAt","blindReviewedBy","blindReviewedByType","blindReviewedAt","humanApprovedBy","humanApprovedAt","reviewNotes"
"band_lift","FASCIA","PLANTAR_FASCIA","NOT_YET_EVALUATED","","UNASSESSED","","false","tissue_load_v1","Codex","AI_AGENT","2026-07-13","","","","","","Foundation scope placeholder; missing is not zero."
"band_lift","FASCIA","THORACOLUMBAR_FASCIA","NOT_YET_EVALUATED","","UNASSESSED","","false","tissue_load_v1","Codex","AI_AGENT","2026-07-13","","","","","","Foundation scope placeholder; missing is not zero."
"band_lift","JOINT","ACROMIOCLAVICULAR","NOT_YET_EVALUATED","","UNASSESSED","","false","tissue_load_v1","Codex","AI_AGENT","2026-07-13","","","","","","Foundation scope placeholder; missing is not zero."
"band_lift","JOINT","ANKLE_SUBTALAR","NOT_YET_EVALUATED","","UNASSESSED","","false","tissue_load_v1","Codex","AI_AGENT","2026-07-13","","","","","","Foundation scope placeholder; missing is not zero."
"band_lift","JOINT","ANKLE_TALOCRURAL","NOT_YET_EVALUATED","","UNASSESSED","","false","tissue_load_v1","Codex","AI_AGENT","2026-07-13","","","","","","Foundation scope placeholder; missing is not zero."
"band_lift","JOINT","CERVICAL_SPINE","NOT_YET_EVALUATED","","UNASSESSED","","false","tissue_load_v1","Codex","AI_AGENT","2026-07-13","","","","","","Foundation scope placeholder; missing is not zero."
"band_lift","JOINT","DISTAL_RADIOULNAR","NOT_YET_EVALUATED","","UNASSESSED","","false","tissue_load_v1","Codex","AI_AGENT","2026-07-13","","","","","","Foundation scope placeholder; missing is not zero."
"band_lift","JOINT","FIRST_MTP","NOT_YET_EVALUATED","","UNASSESSED","","false","tissue_load_v1","Codex","AI_AGENT","2026-07-13","","","","","","Foundation scope placeholder; missing is not zero."
"band_lift","JOINT","GLENOHUMERAL","NOT_YET_EVALUATED","","UNASSESSED","","false","tissue_load_v1","Codex","AI_AGENT","2026-07-13","","","","","","Foundation scope placeholder; missing is not zero."
"band_lift","JOINT","HAND_MCP_IP_COMPLEX","NOT_YET_EVALUATED","","UNASSESSED","","false","tissue_load_v1","Codex","AI_AGENT","2026-07-13","","","","","","Foundation scope placeholder; missing is not zero."
